# file...... output/LOAD52_data.csv
# date...... Mon May  2 08:46:21 2022
# user...... user
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD52:base_power_A, Bus898:measured_power.real, inv_52_sol:VA_Out.real, inv_52_batt:VA_Out.real, Bus898:measured_voltage_A.real, Bus898:measured_current_A.real
2019-09-30 00:32:00 GMT,+7716.36,+3172.48,+0.681015,+3000,+204.407,+12.0762
2019-09-30 00:33:00 GMT,+7716.36,+3173.09,+0,+3000,+204.404,+12.0771
2019-09-30 00:34:00 GMT,+7716.36,+3173.09,+0,+3000,+204.404,+12.0771
2019-09-30 00:35:00 GMT,+7631.54,+3105.24,+0,+3000,+204.773,+11.8498
2019-09-30 00:36:00 GMT,+7631.54,+3105.24,+0,+3000,+204.773,+11.8498
2019-09-30 00:37:00 GMT,+7631.54,+3105.24,+0,+3000,+204.773,+11.8498
2019-09-30 00:38:00 GMT,+7631.54,+3105.24,+0,+3000,+204.773,+11.8498
2019-09-30 00:39:00 GMT,+7631.54,+3105.24,+0,+3000,+204.773,+11.8498
2019-09-30 00:40:00 GMT,+7575.38,+3060.3,+0,+3000,+205.081,+11.6918
2019-09-30 00:41:00 GMT,+7575.38,+3058.93,+1.53455,+3000,+205.088,+11.6898
2019-09-30 00:42:00 GMT,+7575.38,+3057.67,+2.94754,+3000,+205.094,+11.688
2019-09-30 00:43:00 GMT,+7575.38,+3056.87,+3.85037,+3000,+205.098,+11.6868
2019-09-30 00:44:00 GMT,+7575.38,+3056.94,+3.77396,+3000,+205.097,+11.6869
2019-09-30 00:45:00 GMT,+7444.13,+2952.85,+2.75591,+3000,+205.438,+11.3715
2019-09-30 00:46:00 GMT,+7444.13,+2953.19,+2.37995,+3000,+205.437,+11.372
2019-09-30 00:47:00 GMT,+7444.13,+2952.96,+2.63112,+3000,+205.438,+11.3717
2019-09-30 00:48:00 GMT,+7444.13,+2951.27,+4.5323,+3000,+205.446,+11.3692
2019-09-30 00:49:00 GMT,+7444.13,+2953.73,+1.76944,+3000,+205.434,+11.3728
2019-09-30 00:50:00 GMT,+7355.18,+2884.14,+0,+3000,+205.677,+11.1667
2019-09-30 00:51:00 GMT,+7355.18,+2884.14,+0,+3000,+205.677,+11.1667
2019-09-30 00:52:00 GMT,+7355.18,+2884.14,+0,+3000,+205.677,+11.1667
2019-09-30 00:53:00 GMT,+7355.18,+2884.14,+0,+3000,+205.677,+11.1667
2019-09-30 00:54:00 GMT,+7355.18,+2883.92,+0.246105,+3000,+205.678,+11.1664
2019-09-30 00:55:00 GMT,+7332.01,+2865.61,+0,+3000,+205.829,+11.1015
2019-09-30 00:56:00 GMT,+7332.01,+2865.61,+0,+3000,+205.829,+11.1015
2019-09-30 00:57:00 GMT,+7332.01,+2865.61,+0,+3000,+205.829,+11.1015
2019-09-30 00:58:00 GMT,+7332.01,+2865.61,+0,+3000,+205.829,+11.1015
2019-09-30 00:59:00 GMT,+7332.01,+2865.61,+0,+3000,+205.829,+11.1015
2019-09-30 01:00:00 GMT,+7344.5,+2875.6,+0,+3000,+205.782,+11.1273
2019-09-30 01:01:00 GMT,+7344.5,+2874.47,+1.27068,+3000,+205.787,+11.1257
2019-09-30 01:02:00 GMT,+7344.5,+2875.6,+0,+3000,+205.782,+11.1273
2019-09-30 01:03:00 GMT,+7344.5,+2875.6,+0,+3000,+205.782,+11.1273
2019-09-30 01:04:00 GMT,+7344.5,+2875.6,+0,+3000,+205.782,+11.1273
2019-09-30 01:05:00 GMT,+7303.09,+2842.47,+0,+3000,+205.813,+11.0308
2019-09-30 01:06:00 GMT,+7303.09,+2842.47,+0,+3000,+205.813,+11.0308
2019-09-30 01:07:00 GMT,+7303.09,+2841.59,+0.984498,+3000,+205.817,+11.0295
2019-09-30 01:08:00 GMT,+7303.09,+2841.51,+1.07691,+3000,+205.818,+11.0294
2019-09-30 01:09:00 GMT,+7303.09,+2842.47,+0,+3000,+205.813,+11.0308
2019-09-30 01:10:00 GMT,+7310.27,+2848.22,+0,+3000,+205.986,+11.0252
2019-09-30 01:11:00 GMT,+7310.27,+2848.22,+0,+3000,+205.986,+11.0252
2019-09-30 01:12:00 GMT,+7310.27,+2848.22,+0,+3000,+205.986,+11.0252
2019-09-30 01:13:00 GMT,+7310.27,+2848.22,+0,+3000,+205.986,+11.0252
2019-09-30 01:14:00 GMT,+7310.27,+2848.22,+0,+3000,+205.986,+11.0252
2019-09-30 01:15:00 GMT,+7255.24,+2804.19,+0,+3000,+206.096,+10.8965
2019-09-30 01:16:00 GMT,+7255.24,+2804.19,+0,+3000,+206.096,+10.8965
2019-09-30 01:17:00 GMT,+7255.24,+2802.9,+1.45688,+3000,+206.102,+10.8947
2019-09-30 01:18:00 GMT,+7255.24,+2803.17,+1.15459,+3000,+206.101,+10.8951
2019-09-30 01:19:00 GMT,+7255.24,+2803.63,+0.632148,+3000,+206.099,+10.8957
2019-09-30 01:20:00 GMT,+7278.69,+2822.79,+0.182578,+3000,+206.186,+10.9268
2019-09-30 01:21:00 GMT,+7278.69,+2822.95,+0,+3000,+206.185,+10.9271
2019-09-30 01:22:00 GMT,+7278.69,+2821.01,+2.18331,+3000,+206.195,+10.9243
2019-09-30 01:23:00 GMT,+7278.69,+2820.37,+2.89948,+3000,+206.198,+10.9234
2019-09-30 01:24:00 GMT,+7278.69,+2820.47,+2.78906,+3000,+206.197,+10.9236
2019-09-30 01:25:00 GMT,+7259.38,+2807.51,+0,+3000,+206.198,+10.8786
2019-09-30 01:26:00 GMT,+7259.38,+2807.51,+0,+3000,+206.198,+10.8786
2019-09-30 01:27:00 GMT,+7259.38,+2807.51,+0,+3000,+206.198,+10.8786
2019-09-30 01:28:00 GMT,+7259.38,+2807.51,+0,+3000,+206.198,+10.8786
2019-09-30 01:29:00 GMT,+7259.38,+2807.51,+0,+3000,+206.198,+10.8786
2019-09-30 01:30:00 GMT,+7272.02,+2817.62,+0,+3000,+206.181,+10.9094
2019-09-30 01:31:00 GMT,+7272.02,+2817.62,+0,+3000,+206.181,+10.9094
2019-09-30 01:32:00 GMT,+7272.02,+2817.62,+0,+3000,+206.181,+10.9094
2019-09-30 01:33:00 GMT,+7272.02,+2817.62,+0,+3000,+206.181,+10.9094
2019-09-30 01:34:00 GMT,+7272.02,+2816.5,+1.25467,+3000,+206.186,+10.9078
2019-09-30 01:35:00 GMT,+7351.17,+2878.45,+2.78211,+3000,+206.103,+11.0805
2019-09-30 01:36:00 GMT,+7351.17,+2878.2,+3.06419,+3000,+206.104,+11.0801
2019-09-30 01:37:00 GMT,+7351.17,+2878.71,+2.49184,+3000,+206.101,+11.0809
2019-09-30 01:38:00 GMT,+7351.17,+2880.73,+0.222763,+3000,+206.092,+11.0837
2019-09-30 01:39:00 GMT,+7351.17,+2880.93,+0,+3000,+206.091,+11.084
2019-09-30 01:40:00 GMT,+7334.21,+2867.37,+0,+3000,+206.024,+11.0504
2019-09-30 01:41:00 GMT,+7334.21,+2867.37,+0,+3000,+206.024,+11.0504
2019-09-30 01:42:00 GMT,+7334.21,+2867.37,+0,+3000,+206.024,+11.0504
2019-09-30 01:43:00 GMT,+7334.21,+2867.37,+0,+3000,+206.024,+11.0504
2019-09-30 01:44:00 GMT,+7334.21,+2867.37,+0,+3000,+206.024,+11.0504
2019-09-30 01:45:00 GMT,+7394.78,+2915.82,+0,+3000,+205.959,+11.1797
2019-09-30 01:46:00 GMT,+7394.78,+2915.82,+0,+3000,+205.959,+11.1797
2019-09-30 01:47:00 GMT,+7394.78,+2915.82,+0,+3000,+205.959,+11.1797
2019-09-30 01:48:00 GMT,+7394.78,+2915.82,+0,+3000,+205.959,+11.1797
2019-09-30 01:49:00 GMT,+7394.78,+2915.82,+0,+3000,+205.959,+11.1797
2019-09-30 01:50:00 GMT,+7315.56,+2852.45,+0,+3000,+205.978,+11.0127
2019-09-30 01:51:00 GMT,+7315.56,+2852.45,+0,+3000,+205.978,+11.0127
2019-09-30 01:52:00 GMT,+7315.56,+2852.45,+0,+3000,+205.978,+11.0127
2019-09-30 01:53:00 GMT,+7315.56,+2852.45,+0,+3000,+205.978,+11.0127
2019-09-30 01:54:00 GMT,+7315.56,+2851.67,+0.876345,+3000,+205.981,+11.0116
2019-09-30 01:55:00 GMT,+7303.4,+2842.72,+0,+3000,+205.965,+10.9858
2019-09-30 01:56:00 GMT,+7303.4,+2842.72,+0,+3000,+205.965,+10.9858
2019-09-30 01:57:00 GMT,+7303.4,+2841.47,+1.40903,+3000,+205.971,+10.9841
2019-09-30 01:58:00 GMT,+7303.4,+2842.72,+0,+3000,+205.965,+10.9858
2019-09-30 01:59:00 GMT,+7303.4,+2842.72,+0,+3000,+205.965,+10.9858
2019-09-30 02:00:00 GMT,+7269.55,+2815.64,+0,+3000,+205.955,+10.9126
2019-09-30 02:01:00 GMT,+7269.55,+2815.64,+0,+3000,+205.955,+10.9126
2019-09-30 02:02:00 GMT,+7269.55,+2815.64,+0,+3000,+205.955,+10.9126
2019-09-30 02:03:00 GMT,+7269.55,+2814.89,+0.838014,+3000,+205.959,+10.9115
2019-09-30 02:04:00 GMT,+7269.55,+2812.94,+3.03112,+3000,+205.968,+10.9088
2019-09-30 02:05:00 GMT,+7271.53,+2813.64,+4.02637,+3000,+206.026,+10.9096
2019-09-30 02:06:00 GMT,+7271.53,+2814.27,+3.32177,+3000,+206.023,+10.9105
2019-09-30 02:07:00 GMT,+7271.53,+2816.44,+0.883251,+3000,+206.013,+10.9136
2019-09-30 02:08:00 GMT,+7271.53,+2816.55,+0.757584,+3000,+206.012,+10.9138
2019-09-30 02:09:00 GMT,+7271.53,+2815.42,+2.02984,+3000,+206.018,+10.9122
2019-09-30 02:10:00 GMT,+7279.04,+2822.78,+0.504564,+3000,+206.136,+10.916
2019-09-30 02:11:00 GMT,+7279.04,+2823.23,+0,+3000,+206.134,+10.9167
2019-09-30 02:12:00 GMT,+7279.04,+2823.23,+0,+3000,+206.134,+10.9167
2019-09-30 02:13:00 GMT,+7279.04,+2823.23,+0,+3000,+206.134,+10.9167
2019-09-30 02:14:00 GMT,+7279.04,+2823.23,+0,+3000,+206.134,+10.9167
2019-09-30 02:15:00 GMT,+7222.43,+2777.94,+0,+3000,+206.079,+10.8005
2019-09-30 02:16:00 GMT,+7222.43,+2777.94,+0,+3000,+206.079,+10.8005
2019-09-30 02:17:00 GMT,+7222.43,+2777.87,+0.0835906,+3000,+206.079,+10.8004
2019-09-30 02:18:00 GMT,+7222.43,+2777.07,+0.985254,+3000,+206.083,+10.7992
2019-09-30 02:19:00 GMT,+7222.43,+2777.67,+0.310205,+3000,+206.08,+10.8001
2019-09-30 02:20:00 GMT,+7183.26,+2746.61,+0,+3000,+206.212,+10.7134
2019-09-30 02:21:00 GMT,+7183.26,+2746.61,+0,+3000,+206.212,+10.7134
2019-09-30 02:22:00 GMT,+7183.26,+2746.61,+0,+3000,+206.212,+10.7134
2019-09-30 02:23:00 GMT,+7183.26,+2746.61,+0,+3000,+206.212,+10.7134
2019-09-30 02:24:00 GMT,+7183.26,+2746.61,+0,+3000,+206.212,+10.7134
2019-09-30 02:25:00 GMT,+7254.53,+2803.62,+0,+3000,+206.067,+10.8789
2019-09-30 02:26:00 GMT,+7254.53,+2803.62,+0,+3000,+206.067,+10.8789
2019-09-30 02:27:00 GMT,+7254.53,+2803.62,+0,+3000,+206.067,+10.8789
2019-09-30 02:28:00 GMT,+7254.53,+2803.62,+0,+3000,+206.067,+10.8789
2019-09-30 02:29:00 GMT,+7254.53,+2803.62,+0,+3000,+206.067,+10.8789
2019-09-30 02:30:00 GMT,+7242.19,+2793.75,+0,+3000,+206.047,+10.8514
2019-09-30 02:31:00 GMT,+7242.19,+2793.22,+0.598672,+3000,+206.05,+10.8506
2019-09-30 02:32:00 GMT,+7242.19,+2793.75,+0,+3000,+206.047,+10.8514
2019-09-30 02:33:00 GMT,+7242.19,+2793.75,+0,+3000,+206.047,+10.8514
2019-09-30 02:34:00 GMT,+7242.19,+2793.75,+0,+3000,+206.047,+10.8514
2019-09-30 02:35:00 GMT,+7202.79,+2762.23,+0,+3000,+206.009,+10.7709
2019-09-30 02:36:00 GMT,+7202.79,+2762.23,+0,+3000,+206.009,+10.7709
2019-09-30 02:37:00 GMT,+7202.79,+2761.39,+0.943831,+3000,+206.013,+10.7697
2019-09-30 02:38:00 GMT,+7202.79,+2762,+0.253178,+3000,+206.01,+10.7706
2019-09-30 02:39:00 GMT,+7202.79,+2762.09,+0.15258,+3000,+206.009,+10.7707
2019-09-30 02:40:00 GMT,+7170.26,+2735.74,+0.526483,+3000,+205.966,+10.7072
2019-09-30 02:41:00 GMT,+7170.26,+2733.99,+2.48072,+3000,+205.975,+10.7048
2019-09-30 02:42:00 GMT,+7170.26,+2735.82,+0.429007,+3000,+205.966,+10.7073
2019-09-30 02:43:00 GMT,+7170.26,+2736.2,+0,+3000,+205.964,+10.7079
2019-09-30 02:44:00 GMT,+7170.26,+2736.2,+0,+3000,+205.964,+10.7079
2019-09-30 02:45:00 GMT,+7165.16,+2732.13,+0,+3000,+205.848,+10.7166
2019-09-30 02:46:00 GMT,+7165.16,+2732.13,+0,+3000,+205.848,+10.7166
2019-09-30 02:47:00 GMT,+7165.16,+2732.13,+0,+3000,+205.848,+10.7166
2019-09-30 02:48:00 GMT,+7165.16,+2732.1,+0.0297887,+3000,+205.848,+10.7166
2019-09-30 02:49:00 GMT,+7165.16,+2732.13,+0,+3000,+205.848,+10.7166
2019-09-30 02:50:00 GMT,+7197.19,+2757.76,+0,+3000,+205.829,+10.7795
2019-09-30 02:51:00 GMT,+7197.19,+2757.76,+0,+3000,+205.829,+10.7795
2019-09-30 02:52:00 GMT,+7197.19,+2757.76,+0,+3000,+205.829,+10.7795
2019-09-30 02:53:00 GMT,+7197.19,+2757.76,+0,+3000,+205.829,+10.7795
2019-09-30 02:54:00 GMT,+7197.19,+2757.76,+0,+3000,+205.829,+10.7795
2019-09-30 02:55:00 GMT,+7251.69,+2801.35,+0,+3000,+205.898,+10.8909
2019-09-30 02:56:00 GMT,+7251.69,+2800.87,+0.541978,+3000,+205.9,+10.8902
2019-09-30 02:57:00 GMT,+7251.69,+2799.86,+1.6803,+3000,+205.905,+10.8887
2019-09-30 02:58:00 GMT,+7251.69,+2801.03,+0.36777,+3000,+205.9,+10.8904
2019-09-30 02:59:00 GMT,+7251.69,+2801.35,+0,+3000,+205.898,+10.8909
2019-09-30 03:00:00 GMT,+7278.66,+2822.93,+0,+3000,+205.999,+10.9421
2019-09-30 03:01:00 GMT,+7278.66,+2822.93,+0,+3000,+205.999,+10.9421
2019-09-30 03:02:00 GMT,+7278.66,+2822.93,+0,+3000,+205.999,+10.9421
2019-09-30 03:03:00 GMT,+7278.66,+2822.93,+0,+3000,+205.999,+10.9421
2019-09-30 03:04:00 GMT,+7278.66,+2822.93,+0,+3000,+205.999,+10.9421
2019-09-30 03:05:00 GMT,+7272.99,+2818.39,+0,+3000,+206.168,+10.9305
2019-09-30 03:06:00 GMT,+7272.99,+2818.39,+0,+3000,+206.168,+10.9305
2019-09-30 03:07:00 GMT,+7272.99,+2818.39,+0,+3000,+206.168,+10.9305
2019-09-30 03:08:00 GMT,+7272.99,+2818.39,+0,+3000,+206.168,+10.9305
2019-09-30 03:09:00 GMT,+7272.99,+2818.39,+0,+3000,+206.168,+10.9305
2019-09-30 03:10:00 GMT,+7282.23,+2825.79,+0,+3000,+206.38,+10.9381
2019-09-30 03:11:00 GMT,+7282.23,+2825.79,+0,+3000,+206.38,+10.9381
2019-09-30 03:12:00 GMT,+7282.23,+2825.79,+0,+3000,+206.38,+10.9381
2019-09-30 03:13:00 GMT,+7282.23,+2825.79,+0,+3000,+206.38,+10.9381
2019-09-30 03:14:00 GMT,+7282.23,+2825.79,+0,+3000,+206.38,+10.9381
2019-09-30 03:15:00 GMT,+7385.66,+2908.07,+0.511994,+3000,+206.322,+11.1646
2019-09-30 03:16:00 GMT,+7385.66,+2907.73,+0.895769,+3000,+206.324,+11.1641
2019-09-30 03:17:00 GMT,+7385.66,+2908.53,+0,+3000,+206.32,+11.1652
2019-09-30 03:18:00 GMT,+7385.66,+2908.53,+0,+3000,+206.32,+11.1652
2019-09-30 03:19:00 GMT,+7385.66,+2908.53,+0,+3000,+206.32,+11.1652
2019-09-30 03:20:00 GMT,+7452.94,+2962.35,+0,+3000,+206.244,+11.3101
2019-09-30 03:21:00 GMT,+7452.94,+2962.35,+0,+3000,+206.244,+11.3101
2019-09-30 03:22:00 GMT,+7452.94,+2961.54,+0.910526,+3000,+206.248,+11.309
2019-09-30 03:23:00 GMT,+7452.94,+2962.35,+0,+3000,+206.244,+11.3101
2019-09-30 03:24:00 GMT,+7452.94,+2961.49,+0.967339,+3000,+206.248,+11.3089
2019-09-30 03:25:00 GMT,+7433.02,+2946.41,+0,+3000,+206.171,+11.2722
2019-09-30 03:26:00 GMT,+7433.02,+2946.41,+0,+3000,+206.171,+11.2722
2019-09-30 03:27:00 GMT,+7433.02,+2946,+0.463546,+3000,+206.173,+11.2716
2019-09-30 03:28:00 GMT,+7433.02,+2946.41,+0,+3000,+206.171,+11.2722
2019-09-30 03:29:00 GMT,+7433.02,+2946.41,+0,+3000,+206.171,+11.2722
2019-09-30 03:30:00 GMT,+7405.72,+2924.58,+0,+3000,+206.122,+11.2218
2019-09-30 03:31:00 GMT,+7405.72,+2924.58,+0,+3000,+206.122,+11.2218
2019-09-30 03:32:00 GMT,+7405.72,+2924.58,+0,+3000,+206.122,+11.2218
2019-09-30 03:33:00 GMT,+7405.72,+2924.58,+0,+3000,+206.122,+11.2218
2019-09-30 03:34:00 GMT,+7405.72,+2924.58,+0,+3000,+206.122,+11.2218
2019-09-30 03:35:00 GMT,+7388.25,+2910.6,+0,+3000,+206.09,+11.1848
2019-09-30 03:36:00 GMT,+7388.25,+2910.6,+0,+3000,+206.09,+11.1848
2019-09-30 03:37:00 GMT,+7388.25,+2910.31,+0.328703,+3000,+206.092,+11.1843
2019-09-30 03:38:00 GMT,+7388.25,+2910.05,+0.620292,+3000,+206.093,+11.184
2019-09-30 03:39:00 GMT,+7388.25,+2909.62,+1.10333,+3000,+206.095,+11.1834
2019-09-30 03:40:00 GMT,+7381.56,+2904.15,+1.23575,+3000,+205.944,+11.1669
2019-09-30 03:41:00 GMT,+7381.56,+2903.95,+1.45743,+3000,+205.945,+11.1666
2019-09-30 03:42:00 GMT,+7381.56,+2904.3,+1.06302,+3000,+205.943,+11.1671
2019-09-30 03:43:00 GMT,+7381.56,+2904.84,+0.452726,+3000,+205.941,+11.1679
2019-09-30 03:44:00 GMT,+7381.56,+2903.87,+1.54219,+3000,+205.945,+11.1665
2019-09-30 03:45:00 GMT,+7278.39,+2822.24,+0.534827,+3000,+205.969,+10.9423
2019-09-30 03:46:00 GMT,+7278.39,+2822.71,+0,+3000,+205.967,+10.9429
2019-09-30 03:47:00 GMT,+7278.39,+2822.71,+0,+3000,+205.967,+10.9429
2019-09-30 03:48:00 GMT,+7278.39,+2822.71,+0,+3000,+205.967,+10.9429
2019-09-30 03:49:00 GMT,+7278.39,+2822.71,+0,+3000,+205.967,+10.9429
2019-09-30 03:50:00 GMT,+7283.7,+2826.96,+0,+3000,+205.978,+10.9622
2019-09-30 03:51:00 GMT,+7283.7,+2826.96,+0,+3000,+205.978,+10.9622
2019-09-30 03:52:00 GMT,+7283.7,+2826.96,+0,+3000,+205.978,+10.9622
2019-09-30 03:53:00 GMT,+7283.7,+2826.96,+0,+3000,+205.978,+10.9622
2019-09-30 03:54:00 GMT,+7283.7,+2826.94,+0.0234745,+3000,+205.978,+10.9622
2019-09-30 03:55:00 GMT,+7264.74,+2811.6,+0.21294,+3000,+206.215,+10.9179
2019-09-30 03:56:00 GMT,+7264.74,+2811.79,+0,+3000,+206.214,+10.9182
2019-09-30 03:57:00 GMT,+7264.74,+2811.79,+0,+3000,+206.214,+10.9182
2019-09-30 03:58:00 GMT,+7264.74,+2811.55,+0.269942,+3000,+206.216,+10.9178
2019-09-30 03:59:00 GMT,+7264.74,+2811.79,+0,+3000,+206.214,+10.9182
2019-09-30 04:00:00 GMT,+7252.19,+2801.75,+0,+3000,+206.313,+10.8769
2019-09-30 04:01:00 GMT,+7252.19,+2801.75,+0,+3000,+206.313,+10.8769
2019-09-30 04:02:00 GMT,+7252.19,+2800.91,+0.943825,+3000,+206.317,+10.8757
2019-09-30 04:03:00 GMT,+7252.19,+2801.75,+0,+3000,+206.313,+10.8769
2019-09-30 04:04:00 GMT,+7252.19,+2801.75,+0,+3000,+206.313,+10.8769
2019-09-30 04:05:00 GMT,+7271.25,+2817,+0,+3000,+206.244,+10.921
2019-09-30 04:06:00 GMT,+7271.25,+2817,+0,+3000,+206.244,+10.921
2019-09-30 04:07:00 GMT,+7271.25,+2817,+0,+3000,+206.244,+10.921
2019-09-30 04:08:00 GMT,+7271.25,+2817,+0,+3000,+206.244,+10.921
2019-09-30 04:09:00 GMT,+7271.25,+2817,+0,+3000,+206.244,+10.921
2019-09-30 04:10:00 GMT,+7292.65,+2834.12,+0,+3000,+206.408,+10.94
2019-09-30 04:11:00 GMT,+7292.65,+2834.12,+0,+3000,+206.408,+10.94
2019-09-30 04:12:00 GMT,+7292.65,+2834.12,+0,+3000,+206.408,+10.94
2019-09-30 04:13:00 GMT,+7292.65,+2834.12,+0,+3000,+206.408,+10.94
2019-09-30 04:14:00 GMT,+7292.65,+2834.12,+0,+3000,+206.408,+10.94
2019-09-30 04:15:00 GMT,+7295.71,+2836.57,+0,+3000,+206.27,+10.9666
2019-09-30 04:16:00 GMT,+7295.71,+2836.57,+0,+3000,+206.27,+10.9666
2019-09-30 04:17:00 GMT,+7295.71,+2836.57,+0,+3000,+206.27,+10.9666
2019-09-30 04:18:00 GMT,+7295.71,+2836.57,+0,+3000,+206.27,+10.9666
2019-09-30 04:19:00 GMT,+7295.71,+2836.57,+0,+3000,+206.27,+10.9666
2019-09-30 04:20:00 GMT,+7319.58,+2855.66,+0,+3000,+206.026,+11.0486
2019-09-30 04:21:00 GMT,+7319.58,+2855.66,+0,+3000,+206.026,+11.0486
2019-09-30 04:22:00 GMT,+7319.58,+2855.66,+0,+3000,+206.026,+11.0486
2019-09-30 04:23:00 GMT,+7319.58,+2855.66,+0,+3000,+206.026,+11.0486
2019-09-30 04:24:00 GMT,+7319.58,+2855.66,+0,+3000,+206.026,+11.0486
2019-09-30 04:25:00 GMT,+7461.32,+2969.05,+0,+3000,+205.689,+11.3906
2019-09-30 04:26:00 GMT,+7461.32,+2969.05,+0,+3000,+205.689,+11.3906
2019-09-30 04:27:00 GMT,+7461.32,+2969.05,+0,+3000,+205.689,+11.3906
2019-09-30 04:28:00 GMT,+7461.32,+2969.05,+0,+3000,+205.689,+11.3906
2019-09-30 04:29:00 GMT,+7461.32,+2969.05,+0,+3000,+205.689,+11.3906
2019-09-30 04:30:00 GMT,+7649.68,+3119.75,+0,+3000,+204.977,+11.8748
2019-09-30 04:31:00 GMT,+7649.68,+3119.75,+0,+3000,+204.977,+11.8748
2019-09-30 04:32:00 GMT,+7649.68,+3119.75,+0,+3000,+204.977,+11.8748
2019-09-30 04:33:00 GMT,+7649.68,+3119.75,+0,+3000,+204.977,+11.8748
2019-09-30 04:34:00 GMT,+7649.68,+3119.75,+0,+3000,+204.977,+11.8748
2019-09-30 04:35:00 GMT,+7849.98,+3279.98,+0,+3000,+204.421,+12.3756
2019-09-30 04:36:00 GMT,+7849.98,+3279.98,+0,+3000,+204.421,+12.3756
2019-09-30 04:37:00 GMT,+7849.98,+3279.98,+0,+3000,+204.421,+12.3756
2019-09-30 04:38:00 GMT,+7849.98,+3279.98,+0,+3000,+204.421,+12.3756
2019-09-30 04:39:00 GMT,+7849.98,+3279.98,+0,+3000,+204.421,+12.3756
2019-09-30 04:40:00 GMT,+8032.19,+3425.75,+0,+3000,+203.671,+12.866
2019-09-30 04:41:00 GMT,+8032.19,+3425.75,+0,+3000,+203.671,+12.866
2019-09-30 04:42:00 GMT,+8032.19,+3425.75,+0,+3000,+203.671,+12.866
2019-09-30 04:43:00 GMT,+8032.19,+3425.3,+0.501296,+3000,+203.673,+12.8653
2019-09-30 04:44:00 GMT,+8032.19,+3425.75,+0,+3000,+203.671,+12.866
